source,id,task,context,response_limit,first_pass,recorded_success,response_correct,eventual_success,correct_contents_and_format,undo_restored,seconds,inference_calls,generated_tokens,maximum_prompt_tokens,maximum_response_tokens,finish_reasons,discarded_speculative_calls,response_recoveries,fallback_notices,tool_errors_or_duplicates,outcome,error
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-append-1,append,4096,1024,0,0,1,0,0,1,4.044,3,148,1627,75,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,1,tool_error,The local model stopped before resolving a failed edit. Review the completed changes; Undo is available.
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-multiple-edits-1,multiple-edits,4096,1024,0,0,1,0,0,1,5.031,3,219,1688,101,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,1,tool_error,The local model stopped before resolving a failed edit. Review the completed changes; Undo is available.
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-multi-file-1,multi-file,4096,1024,0,0,1,0,0,1,5.6,3,272,1680,136,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,1,tool_error,The local model stopped before resolving a failed edit. Review the completed changes; Undo is available.
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-rtf-1,rtf,4096,1024,0,0,1,0,0,1,7.023,4,324,1687,149,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-protected-1,protected,4096,1024,1,1,1,1,1,1,4.897,4,167,1683,64,"{""stop"": 1, ""tool_calls"": 3}",0,0,1,0,success,
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-ambiguous-1,ambiguous,4096,1024,1,1,1,1,1,1,2.671,2,88,1485,44,"{""stop"": 1, ""tool_calls"": 1}",1,0,0,0,success,
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-delete-1,delete,4096,1024,1,1,1,1,1,1,2.205,2,54,1499,33,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot4-matrix-4096.jsonl,candidate4-4096-1024-move-1,move,4096,1024,1,1,1,1,1,1,2.529,2,77,1523,49,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-replace-small-1,replace-small,4096,1024,0,0,1,0,0,1,4.445,3,151,1813,69,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,incorrect_edit,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-replace-medium-1,replace-medium,4096,1024,1,1,1,1,1,1,4.123,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-replace-large-1,replace-large,4096,1024,1,1,1,1,1,1,5.267,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-create-1,create,4096,1024,1,1,1,1,1,1,2.71,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-append-1,append,4096,1024,1,1,1,1,1,1,4.122,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-multiple-edits-1,multiple-edits,4096,1024,1,1,1,1,1,1,8.589,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-multi-file-1,multi-file,4096,1024,1,1,1,1,1,1,6.115,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-rtf-1,rtf,4096,1024,0,0,1,0,0,1,7.281,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-protected-1,protected,4096,1024,0,0,1,0,0,1,5.82,4,224,1801,68,"{""stop"": 1, ""tool_calls"": 3}",0,0,1,0,incorrect_edit,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-ambiguous-1,ambiguous,4096,1024,0,1,0,0,1,1,2.867,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-delete-1,delete,4096,1024,1,1,1,1,1,1,2.26,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot5-matrix-4096.jsonl,candidate5-4096-1024-move-1,move,4096,1024,1,1,1,1,1,1,3.418,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-replace-small-1,replace-small,4096,1024,0,1,1,1,1,1,7.539,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-replace-medium-1,replace-medium,4096,1024,1,1,1,1,1,1,4.299,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-replace-large-1,replace-large,4096,1024,1,1,1,1,1,1,5.264,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-create-1,create,4096,1024,1,1,1,1,1,1,2.697,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-append-1,append,4096,1024,1,1,1,1,1,1,4.143,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-multiple-edits-1,multiple-edits,4096,1024,1,1,1,1,1,1,8.581,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-multi-file-1,multi-file,4096,1024,1,1,1,1,1,1,6.137,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-rtf-1,rtf,4096,1024,0,0,1,0,0,1,7.295,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-protected-1,protected,4096,1024,0,1,1,1,1,1,7.773,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-ambiguous-1,ambiguous,4096,1024,0,1,0,0,1,1,2.867,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-delete-1,delete,4096,1024,1,1,1,1,1,1,2.261,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-pilot6-matrix-4096.jsonl,pilot6-4096-1024-move-1,move,4096,1024,1,1,1,1,1,1,3.401,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-1,core,8192,1024,1,1,1,1,1,1,7.112,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-2,core,8192,1024,1,1,1,1,1,1,6.977,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-3,core,8192,1024,1,1,1,1,1,1,7.058,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-4,core,8192,1024,1,1,1,1,1,1,6.933,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-5,core,8192,1024,1,1,1,1,1,1,6.94,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-6,core,8192,1024,1,1,1,1,1,1,6.995,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-7,core,8192,1024,1,1,1,1,1,1,6.937,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-8,core,8192,1024,1,1,1,1,1,1,6.958,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-9,core,8192,1024,1,1,1,1,1,1,7.037,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-10,core,8192,1024,1,1,1,1,1,1,7.063,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-11,core,8192,1024,1,1,1,1,1,1,7.08,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-12,core,8192,1024,1,1,1,1,1,1,7.05,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-13,core,8192,1024,1,1,1,1,1,1,7.063,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-14,core,8192,1024,1,1,1,1,1,1,7.014,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-15,core,8192,1024,1,1,1,1,1,1,7.013,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-16,core,8192,1024,1,1,1,1,1,1,7.03,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-17,core,8192,1024,1,1,1,1,1,1,7.064,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-18,core,8192,1024,1,1,1,1,1,1,7.028,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-19,core,8192,1024,1,1,1,1,1,1,7.1,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-1024-core-20,core,8192,1024,1,1,1,1,1,1,7.02,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-1,core,8192,2048,1,1,1,1,1,1,7.041,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-2,core,8192,2048,1,1,1,1,1,1,7.05,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-3,core,8192,2048,1,1,1,1,1,1,7.071,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-4,core,8192,2048,1,1,1,1,1,1,7.051,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-5,core,8192,2048,1,1,1,1,1,1,7.059,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-6,core,8192,2048,1,1,1,1,1,1,7.097,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-7,core,8192,2048,1,1,1,1,1,1,7.031,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-8,core,8192,2048,1,1,1,1,1,1,7.179,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-9,core,8192,2048,1,1,1,1,1,1,7.05,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-10,core,8192,2048,1,1,1,1,1,1,7.043,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-11,core,8192,2048,1,1,1,1,1,1,7.05,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-12,core,8192,2048,1,1,1,1,1,1,7.042,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-13,core,8192,2048,1,1,1,1,1,1,7.046,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-14,core,8192,2048,1,1,1,1,1,1,7.046,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-15,core,8192,2048,1,1,1,1,1,1,7.038,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-16,core,8192,2048,1,1,1,1,1,1,7.11,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-17,core,8192,2048,1,1,1,1,1,1,7.007,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-18,core,8192,2048,1,1,1,1,1,1,7.013,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-19,core,8192,2048,1,1,1,1,1,1,7.059,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-2048-core-20,core,8192,2048,1,1,1,1,1,1,7.118,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-1,core,8192,4096,1,1,1,1,1,1,7.224,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-2,core,8192,4096,1,1,1,1,1,1,7.324,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-3,core,8192,4096,1,1,1,1,1,1,7.379,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-4,core,8192,4096,1,1,1,1,1,1,7.421,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-5,core,8192,4096,1,1,1,1,1,1,7.435,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-6,core,8192,4096,1,1,1,1,1,1,7.393,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-7,core,8192,4096,1,1,1,1,1,1,7.437,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-8,core,8192,4096,1,1,1,1,1,1,7.438,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-9,core,8192,4096,1,1,1,1,1,1,7.461,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-10,core,8192,4096,1,1,1,1,1,1,7.352,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-11,core,8192,4096,1,1,1,1,1,1,7.445,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-12,core,8192,4096,1,1,1,1,1,1,7.462,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-13,core,8192,4096,1,1,1,1,1,1,7.453,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-14,core,8192,4096,1,1,1,1,1,1,7.445,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-15,core,8192,4096,1,1,1,1,1,1,7.449,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-16,core,8192,4096,1,1,1,1,1,1,7.444,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-17,core,8192,4096,1,1,1,1,1,1,7.411,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-18,core,8192,4096,1,1,1,1,1,1,7.425,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-19,core,8192,4096,1,1,1,1,1,1,7.397,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-core-8192.jsonl,final-8192-4096-core-20,core,8192,4096,1,1,1,1,1,1,7.381,5,257,1875,124,"{""stop"": 1, ""tool_calls"": 4}",4,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-small-1,replace-small,8192,1024,0,1,1,1,1,1,7.43,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-small-2,replace-small,8192,1024,0,1,1,1,1,1,7.529,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-small-3,replace-small,8192,1024,0,1,1,1,1,1,7.504,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-medium-1,replace-medium,8192,1024,1,1,1,1,1,1,4.351,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-medium-2,replace-medium,8192,1024,1,1,1,1,1,1,4.327,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-medium-3,replace-medium,8192,1024,1,1,1,1,1,1,4.328,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-large-1,replace-large,8192,1024,1,1,1,1,1,1,5.272,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-large-2,replace-large,8192,1024,1,1,1,1,1,1,5.253,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-replace-large-3,replace-large,8192,1024,1,1,1,1,1,1,5.253,3,220,1877,113,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-create-1,create,8192,1024,1,1,1,1,1,1,2.692,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-create-2,create,8192,1024,1,1,1,1,1,1,2.695,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-create-3,create,8192,1024,1,1,1,1,1,1,2.685,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-append-1,append,8192,1024,1,1,1,1,1,1,4.132,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-append-2,append,8192,1024,1,1,1,1,1,1,4.132,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-append-3,append,8192,1024,1,1,1,1,1,1,4.154,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-multiple-edits-1,multiple-edits,8192,1024,1,1,1,1,1,1,8.571,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-multiple-edits-2,multiple-edits,8192,1024,1,1,1,1,1,1,8.561,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-multiple-edits-3,multiple-edits,8192,1024,1,1,1,1,1,1,8.651,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-multi-file-1,multi-file,8192,1024,1,1,1,1,1,1,6.109,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-multi-file-2,multi-file,8192,1024,1,1,1,1,1,1,6.11,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-multi-file-3,multi-file,8192,1024,1,1,1,1,1,1,6.267,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-rtf-1,rtf,8192,1024,0,0,1,0,0,1,7.293,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-1024-rtf-2,rtf,8192,1024,0,0,1,0,0,1,7.302,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-1024-rtf-3,rtf,8192,1024,0,0,1,0,0,1,7.335,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-8192.jsonl,final-8192-1024-protected-1,protected,8192,1024,0,1,1,1,1,1,7.8,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-protected-2,protected,8192,1024,0,1,1,1,1,1,7.788,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-protected-3,protected,8192,1024,0,1,1,1,1,1,7.794,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-ambiguous-1,ambiguous,8192,1024,0,1,0,0,1,1,2.849,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-1024-ambiguous-2,ambiguous,8192,1024,0,1,0,0,1,1,2.838,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-1024-ambiguous-3,ambiguous,8192,1024,0,1,0,0,1,1,2.865,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-8192.jsonl,final-8192-1024-delete-1,delete,8192,1024,1,1,1,1,1,1,2.254,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-delete-2,delete,8192,1024,1,1,1,1,1,1,2.25,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-delete-3,delete,8192,1024,1,1,1,1,1,1,2.258,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-move-1,move,8192,1024,1,1,1,1,1,1,3.435,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-move-2,move,8192,1024,1,1,1,1,1,1,3.413,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-1024-move-3,move,8192,1024,1,1,1,1,1,1,3.406,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-small-1,replace-small,8192,2048,0,1,1,1,1,1,7.368,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-small-2,replace-small,8192,2048,0,1,1,1,1,1,7.374,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-small-3,replace-small,8192,2048,0,1,1,1,1,1,7.36,4,333,1919,135,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-medium-1,replace-medium,8192,2048,1,1,1,1,1,1,4.33,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-medium-2,replace-medium,8192,2048,1,1,1,1,1,1,4.306,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-8192.jsonl,final-8192-2048-replace-medium-3,replace-medium,8192,2048,1,1,1,1,1,1,4.294,3,150,1866,67,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
